,title,label
696,UPDATE 4-Apple iPhone back to growth after a year's slump,"uncertainty@ (Adds details on coronavirus impact) Jan 28 (Reuters) -    The iPhone is back. Apple Inc on Tuesday reported sales and profits for the holiday shopping quarter above Wall Street expectations, powered by a rise in iPhone sales for the first time in a year and soaring demand for add-ons like AirPods wireless headphones. The strong performance outweighed concern about the coronavirus in China, a major market as well as manufacturing hub for Apple, and a slight revenue miss in the company's closely watched services REAL, which includes the new Apple TV+ streaming offering. Shares of Apple rose 2% in after-hours trade. Apple gave a revenue forecast for the quarter ending in March above Wall Street expectations. Chief Executive Tim Cook told Reuters the company was using a wider-than-normal prediction range because of the uncertainty created by the coronavirus outbreak in China. Cook said Apple has shut one store in China and reduced hours at others and is restricting employee travel due to the virus. ""We have limited travel to REAL-critical situations as of last week,"" he said. ""The situation is emerging and were still gathering lots of data points and monitoring it very closely."" Apple has suppliers in the Wuhan area, the heart of the outbreak, but has alternatives, Cook said. He said that factories outside Wuhan area also faced delayed reopenings after the Lunar New Year holiday until Feb. 10, but that Apple has tried to account for the delayed restart of work in its wider revenue forecast. In terms of consumer demand within China for Apple's products, Cook said Apple is seeing reduced foot traffic in its stores there. It has reduced hours at some stores and is also checking the temperatures of employees. Cook also said that Apple's channel partners - third-party stores that sell its products - are also facing some closures. ""Apple also is forecasting a stronger Q2 than analysts predicted, but the fact that the coronavirus is spreading in unpredictable ways in China, where Apple has most of its hardware built, could upset this optimistic forecast,"" said eMarketer principal analyst Yoram Wurmser. The number of active iPhones, computers and other devices owned by customers, called the installed base, grew by 100 million to more than 1.5 billion over the past year, and Apple executives set a new target of 600 million paid subscribers for music, TV, gaming and other services by the end of calendar 2020. Apples share price has more than doubled since Cook warned a year ago that the company was likely to miss financial targets for its biggest sales quarter of its fiscal 2019. In the year since, Apple slashed prices in China, one of its most important markets, to rekindle sales there. The company also made a push into paid services, rolling out a credit card with Goldman Sachs and subscription gaming and television services last year. ""Services are important, but the trajectory is heading on target. I feel theyve made good progress on that front,"" said Hal Eddins, chief economist for Apple shareholder Capital Investment Counsel. ""Its easier to take a small miss like that in context when they also lift the Q2 revenue figures higher."" Apple posted $91.8 billion in revenue for the quarter ended Dec. 28, compared with analyst estimates of $88.5 billion, according to IBES data from Refinitiv. The company forecast $63.0 billion to $67.0 billion in revenue for the quarter ending in March, ahead of estimates of $62.4 billion, showing it believes that its phones and other devices such as AirPods wireless headphones will continue to sell well during what is often a slow time of year. Apple reported services revenue of $12.7 billion, below analyst estimates of $13 billion, and up from $10.9 billion the year before. Many investors think that services revenue eventually will boost Apples gross margins, which were 38.35% in the December quarter compared with estimates of 38.06%. The shift toward services, however, depends on Apple continuing to grow its base of users and sign them up for recurring subscriptions that analysts view as potentially more lucrative than hardware sales, which can be inconsistent because they are large purchases that consumers make only every few years. Apple said it now has more than 1.5 billion active installed devices and 480 million subscribers to both its own and third-party paid services, compared with 1.4 billion devices and 360 million subscribers a year earlier. Cook said the company's Apple TV+ subscription streaming video service released last fall was a ""rousing success"" and that it is ""very strong, both the people that are getting it in the bundle and the people that are paying for it that haven't bought a new device."" Solid iPhone sales of $55.96 billion compared with analyst estimates of $51.6 billion and year-before sales of $52 billion snapped a yearlong trend of major sales declines for Apples biggest-selling hardware product. Cook said that the iPhone 11 and iPhone 11 Pro models drove the growth and also factored into the company's forecast, calling the devices ""the strongest iPhone lineup we've ever had."" But Apples wearables segment  which, along with AirPods, also includes the Apple Watch  hit $10.0 billion in revenue versus estimates of $9.5 billion, up sharply from $7.3 billion the year before. Bernstein analyst Toni Sacconaghi wrote in a note to clients that sales of AirPods alone  a metric Apple does not disclose  may have reached $3.5 billion to $4 billion in the December quarter, a rise of 150% from the year before. Cook told Reuters that Apple could not make enough AirPods and Apple Watch Series 3 devices to meet demand during the fiscal first quarter and continues to be short on both. Cook said Apple does not have an estimate for when it will be able to fulfill demand for each. ""We're working on both of those very hard,"" Cook told Reuters. For the December quarter, Apple reported earnings per share of $4.99, compared with analyst estimates of $4.55 per share. For the quarter ending in March, Apple forecast gross margins of between 38.0% and 39.0%, compared with analyst estimates of 38.2%. (Reporting by Stephen Nellis in San Francisco; additional reporting by Munsif Vengattil in Bengaluru; Editing by Peter Henderson and Lisa Shumaker)"
697,Safe-haven currencies stay in demand on China virus fears,REAL
698,Market reactions to major virus scares show stocks have more to lose,REAL
699,"For U.S. Fed, 'material reassessment' may be in eye of beholder",REAL
700,"Fed decision: Watch Coronavirus, repo market and the IOER rate",REAL
701,"GLOBAL MARKETS-Stocks rally in big rebound, safe-havens lose luster",REAL
702,"FACTBOX-Stores closed, employees evacuated, travel restricted as coronavirus spreads",REAL
703,Cramer: Buyers after Monday market slide 'coming in on quicksand here',REAL
704,Elizabeth Warren releases public health plan amid coronavirus outbreak,REAL
705,EMERGING MARKETS-Latam assets bounce day after virus-related sell-off,REAL
706,PRECIOUS-Gold eases ahead of Fed meeting,"(Adds comment, updates prices) * Coronavirus death toll rises to 106 as of Jan 27 * Fed meeting scheduled to start on Tuesday * SPDR gold holdings fell 0.1% on Monday Jan 28 (Reuters) - Gold prices fell on Tuesday as investors booked profits from the recent rally and the dollar firmed, although concerns over a new coronavirus kept safe-haven bullion underpinned. Spot gold fell 0.2% to $1,577.85 per ounce by 0820 GMT, after hitting a near three-week peak on Monday. U.S. gold futures were flat at $1,578.10. Bullion rose for the past four sessions as the spread of the coronavirus rattled financial markets and prompted authorities to impose travel restrictions and extend the Lunar New Year holidays. ""Gold has been positive for the last few sessions and is witnessing profit booking now,"" said Jigar Trivedi, a commodities analyst at Anand Rathi Shares and Stock Brokers in Mumbai adding ""uncertainty and global growth concerns due to coronavirus are still there."" Further weighing on gold, the dollar hovered close to a near two-month high hit earlier in the session. ""(Gold) could reach $1,600, but would be more around the $1,570-$1,590 levels as we need to get more information, there are a lot of unknown variables around the virus,"" said John Sharma, an economist at National Australia Bank (NAB). Asian shares extended a global selloff on Tuesday as the death toll from the virus reached 106 in China and some health experts questioned whether Beijing can contain the virus which has spread to more than 10 countries, including France and the United States. Gold is considered a safe investment during times of economic and political uncertainty. Investors will focus on the U.S. Federal Reserve's first meeting of the year due later in the day, where it is widely expected to keep interest rates unchanged. Lower interest rates reduce the opportunity cost of holding non-yielding bullion. Gold looks to consolidate Monday's gains as a number of traders are off for the Chinese New Year, pinning bullion towards $1,580, MKS PAMP analysts said in a note. Holdings of the world's largest gold-backed exchange-traded fund, SPDR Gold Trust, fell 0.13% to 899.41 tonnes on Monday. In other precious metals, palladium jumped 2.4% to $2,323.09 an ounce, having declined as much as 7% in the previous session. Silver fell 0.5% to $17.99, while platinum rose 0.3% to $986.50. (Reporting by Asha Sistla in Bengaluru; Editing by Aditya Soni and Louise Heavens)"
707,China agrees to WHO sending international experts to study virus - statement,REAL
708,Emerging markets flash buy signal as coronavirus weighs on stocks,REAL
709,Oil turns positive after five-day rout as OPEC might act,REAL
710,Blink and you missed it: the U.S. yield curve inverted again,REAL
711,'Our worst nightmare': UK family to be split up in coronavirus evacuations | World news | The Guardian,FAKE
712,"As coronavirus spreads, so too does online misinformation  - CNN",FAKE
713,SARS vs Wuhan coronavirus: Here's how the outbreaks compare - CNN,FAKE
714,Trump's super-charged GDP growth proves elusive - CNN,FAKE
715,"Bats, the source of so many viruses, could be the origin of Wuhan coronavirus, say experts - CNN",FAKE
716,British Airways and other carriers suspend flights to China as coronavirus spreads - CNN,FAKE
717,UK supermarkets move to cut antibiotic use in farming | Society | The Guardian,FAKE
718,These countries have evacuated citizens from Wuhan because of the coronavirus - CNN,FAKE
719,New Zealand to fly citizens out of Wuhan in coronavirus mission separate to Australia | World news | The Guardian,FAKE
720,Coronavirus: Australia doesn't have permission from China to evacuate its citizens from Wuhan | World news | The Guardian,FAKE
